datasetkey;confidence_level;title;text;access;reference
a5612f53-6ff2-4e1e-906a-a2807e2c8ab2;1;Données espèces - Expertise IQE - Le Danger - 2015;Inventaire National du Patrimoine Naturel (2022). Données espèces - Expertise IQE - Le Danger - 2015. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2jswdk accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Données espèces - Expertise IQE - Le Danger - 2015. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2jswdk accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e54e33cb-83fc-4bdd-8301-7050825f3e2b;1;Conventions d'étude sur la biodiversité française - Partenariats du Service du patrimoine naturel - Conventions d’étude sur la biodiversité française – Partenariats du Service du patrimoine naturel;Inventaire National du Patrimoine Naturel (2017). Conventions d'étude sur la biodiversité française - Partenariats du Service du patrimoine naturel - Conventions d’étude sur la biodiversité française – Partenariats du Service du patrimoine naturel. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ff8nkf accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Conventions d'étude sur la biodiversité française - Partenariats du Service du patrimoine naturel - Conventions d’étude sur la biodiversité française – Partenariats du Service du patrimoine naturel. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ff8nkf accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
403cea9f-80d5-48f4-ae41-97cc9a157a62;1;Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire;Inventaire National du Patrimoine Naturel (2021). Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vqzepj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vqzepj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
90426bd9-2928-46c9-a1cd-b86deca94d56;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure SFO - Société Française d'Odonatologie provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure SFO - Société Française d'Odonatologie provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/agfbob accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure SFO - Société Française d'Odonatologie provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/agfbob accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
a8c38b89-47ff-4e0e-b16e-646899d1d3fd;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données d'observateurs divers (observateurs transmettant un nombre de données peu élevé) saisies dans Cettia-idf;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données d'observateurs divers (observateurs transmettant un nombre de données peu élevé) saisies dans Cettia-idf. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/uurom6 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données d'observateurs divers (observateurs transmettant un nombre de données peu élevé) saisies dans Cettia-idf. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/uurom6 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
2bf7b2c0-34dc-4458-8ee4-4f99fac03b33;2;Biodiversity4all Research-Grade Observations;Citizen Science Observation Dataset B, Tiago P (2020). Biodiversity4all Research-Grade Observations. BioDiversity4All. Occurrence dataset https://doi.org/10.15468/njmmp7 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Citizen Science Observation Dataset B, Tiago P (2020). Biodiversity4all Research-Grade Observations. BioDiversity4All. Occurrence dataset https://doi.org/10.15468/njmmp7 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
23e52a18-90fa-45b6-b045-401abb757ab2;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste JAPIOT Xavier provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste JAPIOT Xavier provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/u0lu0h accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste JAPIOT Xavier provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/u0lu0h accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
4e3e00d6-6a60-401d-af5a-1a4816755f72;1;SILENE-FAUNE-PACA - Parc_National_du_Mercantour_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_National_du_Mercantour_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2ccdre accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_National_du_Mercantour_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2ccdre accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
bff23119-69aa-4127-9710-08cccd0d6fa3;1;Données du parc national de la Vanoise;Inventaire National du Patrimoine Naturel (2018). Données du parc national de la Vanoise. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4xudk8 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Données du parc national de la Vanoise. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4xudk8 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
4cb11f8e-7132-43e9-a52c-dad325938326;1;Données Faune Base SIRFF - FNE Centre-Val de Loire - Système d’Information Régional sur la Faune et la Flore - FNE Centre-Val de Loire - Données 2015;Inventaire National du Patrimoine Naturel (2017). Données Faune Base SIRFF - FNE Centre-Val de Loire - Système d’Information Régional sur la Faune et la Flore - FNE Centre-Val de Loire - Données 2015. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8isgcf accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Données Faune Base SIRFF - FNE Centre-Val de Loire - Système d’Information Régional sur la Faune et la Flore - FNE Centre-Val de Loire - Données 2015. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8isgcf accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
663b502e-cab9-4a69-b6eb-4afced8a6366;1;Etudes, suivis et inventaires réalisés par la FNE Ain - Base associative de la FNE Ain pour les observations de faune-vertébrés;Inventaire National du Patrimoine Naturel (2019). Etudes, suivis et inventaires réalisés par la FNE Ain - Base associative de la FNE Ain pour les observations de faune-vertébrés. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/1kadrt accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Etudes, suivis et inventaires réalisés par la FNE Ain - Base associative de la FNE Ain pour les observations de faune-vertébrés. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/1kadrt accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
0d244e22-1d10-494e-9e85-68c9c6e53fcd;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Atlas de la Biodiversité de Seine-et-Marne - volet 2;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Atlas de la Biodiversité de Seine-et-Marne - volet 2. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bvrdua accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Atlas de la Biodiversité de Seine-et-Marne - volet 2. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bvrdua accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e636f148-49b7-4774-b17e-d41bd3d1b63f;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données naturalistes hors Île-de-France saisies dans Cettia-idf;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données naturalistes hors Île-de-France saisies dans Cettia-idf. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/topfnj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données naturalistes hors Île-de-France saisies dans Cettia-idf. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/topfnj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e9f5955b-0d3e-4560-b289-d1f26b3875be;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de l'association RENARD provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de l'association RENARD provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/izjsyw accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de l'association RENARD provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/izjsyw accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
733da76c-d165-4d11-98d5-9b8b1420b3d6;1;Demande de renouvellement de l'autorisation d'exploiter une carrière d'argile située sur les communes de Proisy et Marly-Gomont - Proisy-Marly Gomont;Inventaire National du Patrimoine Naturel (2019). Demande de renouvellement de l'autorisation d'exploiter une carrière d'argile située sur les communes de Proisy et Marly-Gomont - Proisy-Marly Gomont. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gm8ee3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Demande de renouvellement de l'autorisation d'exploiter une carrière d'argile située sur les communes de Proisy et Marly-Gomont - Proisy-Marly Gomont. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gm8ee3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
1884215f-5360-44fc-ba44-16766e07a980;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Taxons observés durant l'Ecole régionale d'été de botanique d'Île-de-France;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Taxons observés durant l'Ecole régionale d'été de botanique d'Île-de-France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cctxhd accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Taxons observés durant l'Ecole régionale d'été de botanique d'Île-de-France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cctxhd accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
c665b271-454b-4844-a039-426dac634908;2;Leicestershire and Rutland Environmental Records Centre records 2015-2019;Leicestershire and Rutland Environmental Records Centre (2021). Leicestershire and Rutland Environmental Records Centre records 2015-2019. Occurrence dataset https://doi.org/10.15468/dues93 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Leicestershire and Rutland Environmental Records Centre (2021). Leicestershire and Rutland Environmental Records Centre records 2015-2019. Occurrence dataset https://doi.org/10.15468/dues93 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
cd9e0589-187b-43c0-9692-50d8db7d0467;1;2020_MNHN_1;Inventaire National du Patrimoine Naturel (2023). 2020_MNHN_1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/m57hju accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2023). 2020_MNHN_1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/m57hju accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
d7d5efa1-2927-4892-bc56-6e6faab8e92a;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Inventaire éclair de Natureparif 2016;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Inventaire éclair de Natureparif 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yitdzl accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Inventaire éclair de Natureparif 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yitdzl accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
