datasetkey;confidence_level;title;text;More;access;reference.1
f3102dce-38a7-4dc5-bd54-3b3e3e76cb1f;1;Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991;"Dankwa H.R.; Hamerlynck O.; Fundamental and Applied Marine Ecology Post Graduate Program (FAME). VUB; Marine Biology Section, Zoology Institute. Ugent: Belgium; (2016): Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991. (http://www.vliz.be/en/imis?module=dataset&dasid=4394) https://dx.doi.org/10.14284/225 accessed via GBIF.org on 2023-05-17.";;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;"Dankwa H.R.; Hamerlynck O.; Fundamental and Applied Marine Ecology Post Graduate Program (FAME). VUB; Marine Biology Section, Zoology Institute. Ugent: Belgium; (2016): Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991. (http://www.vliz.be/en/imis?module=dataset&dasid=4394) https://dx.doi.org/10.14284/225 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17"
2150bbfa-51d0-4557-ab15-fb9459881eb7;2;INNS Data: All Taxa (South East Wales);South East Wales Biodiversity Records Centre (2023). INNS Data: All Taxa (South East Wales). Occurrence dataset https://doi.org/10.15468/crhjs2 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;South East Wales Biodiversity Records Centre (2023). INNS Data: All Taxa (South East Wales). Occurrence dataset https://doi.org/10.15468/crhjs2 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
c3c56ab1-706c-4e7f-85f8-f6f860e203f2;1;Merseyside BioBank (verified);Merseyside BioBank (2020). Merseyside BioBank (verified). Occurrence dataset https://doi.org/10.15468/ar0p6s accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Merseyside BioBank (2020). Merseyside BioBank (verified). Occurrence dataset https://doi.org/10.15468/ar0p6s accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
e351951e-32da-46d6-b61c-e9816d39e0d4;1;North Merseyside Local Species Data (DEFRA Grant 23169);Merseyside BioBank (2022). North Merseyside Local Species Data (DEFRA Grant 23169). Occurrence dataset https://doi.org/10.15468/h5k3ix accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Merseyside BioBank (2022). North Merseyside Local Species Data (DEFRA Grant 23169). Occurrence dataset https://doi.org/10.15468/h5k3ix accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
edd017b6-bf00-4b00-93ad-9789c42a36b1;1;Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018;NatureScot (2023). Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018. Occurrence dataset https://doi.org/10.15468/faxvgd accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;NatureScot (2023). Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018. Occurrence dataset https://doi.org/10.15468/faxvgd accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
8a0df3e6-f762-11e1-a439-00145eb45e9a;2;GEO-Hauptveranstaltung Bodden (Vilm);GEO-Tag der Artenvielfalt. GEO-Hauptveranstaltung Bodden (Vilm). Occurrence dataset https://doi.org/10.15468/ismecy accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. GEO-Hauptveranstaltung Bodden (Vilm). Occurrence dataset https://doi.org/10.15468/ismecy accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
6205a718-f762-11e1-a439-00145eb45e9a;2;Umgebung des Spalatin Gymnasium Altenburg;GEO-Tag der Artenvielfalt. Umgebung des Spalatin Gymnasium Altenburg. Occurrence dataset https://doi.org/10.15468/u6tjek accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. Umgebung des Spalatin Gymnasium Altenburg. Occurrence dataset https://doi.org/10.15468/u6tjek accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
aeab6ee6-c27f-4f1c-8c20-418decd54684;1;REBENT - Réseau national de surveillance des biocénoses benthiques côtières;Inventaire National du Patrimoine Naturel (2017). REBENT - Réseau national de surveillance des biocénoses benthiques côtières. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/h74fvv accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2017). REBENT - Réseau national de surveillance des biocénoses benthiques côtières. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/h74fvv accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
84f58d09-add5-469b-af6e-f3522a8dac7d;2;CEDaR Online Recording;Centre for Environmental Data and Recording (2023). CEDaR Online Recording. Occurrence dataset https://doi.org/10.15468/ke4kw8 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Centre for Environmental Data and Recording (2023). CEDaR Online Recording. Occurrence dataset https://doi.org/10.15468/ke4kw8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
df12ca07-f133-4550-ab3b-fde13f0e76ba;2;Lajitietokeskus/FinBIF - Notebook, general observations;Finnish Biodiversity Information Facility (2023). Lajitietokeskus/FinBIF - Notebook, general observations. Occurrence dataset https://doi.org/10.15468/4g56tp accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Finnish Biodiversity Information Facility (2023). Lajitietokeskus/FinBIF - Notebook, general observations. Occurrence dataset https://doi.org/10.15468/4g56tp accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
62db1876-f762-11e1-a439-00145eb45e9a;1;AKG-Gelände in Bensheim;GEO-Tag der Artenvielfalt. AKG-Gelände in Bensheim. Occurrence dataset https://doi.org/10.15468/jm2mld accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. AKG-Gelände in Bensheim. Occurrence dataset https://doi.org/10.15468/jm2mld accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
741655eb-fd10-4dc8-b26b-e86c6411c442;1;"Crayfish (Crustacea; Astacura) data for Britain and Ireland to 2003";"Biological Records Centre (2022). Crayfish (Crustacea; Astacura) data for Britain and Ireland to 2003. Occurrence dataset https://doi.org/10.15468/aznmq1 accessed via GBIF.org on 2023-05-17.";;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;"Biological Records Centre (2022). Crayfish (Crustacea; Astacura) data for Britain and Ireland to 2003. Occurrence dataset https://doi.org/10.15468/aznmq1 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17"
07adabd1-4687-48ce-aa5f-fb32fbf02108;1;Inventaire national des Crustacés Décapodes de France métropolitaine;Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bozekk accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bozekk accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b2ac8447-a776-471c-9a70-1d6d609c4a3e;1;Inventaire national des Crustacés Décapodes de France métropolitaine - Inventaire des Crustacés Décapodes de France métropolitaine. Données du compte CardObs 1113;Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine - Inventaire des Crustacés Décapodes de France métropolitaine. Données du compte CardObs 1113. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gtyxgt accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine - Inventaire des Crustacés Décapodes de France métropolitaine. Données du compte CardObs 1113. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gtyxgt accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b9214eb9-51fd-41ca-9f14-a682349be69b;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre-Yves NOEL;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre-Yves NOEL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fqe3eb accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre-Yves NOEL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fqe3eb accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
c734cde8-a858-476a-b293-f948db4c93f3;1;Données d'observations des plongeurs de la FFESSM - Données DORIS de la FFESSM;Inventaire National du Patrimoine Naturel (2018). Données d'observations des plongeurs de la FFESSM - Données DORIS de la FFESSM. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vguvbq accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Données d'observations des plongeurs de la FFESSM - Données DORIS de la FFESSM. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vguvbq accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
823dc56e-f987-495c-98bf-43318719e30f;1;VIS - Fishes in inland waters in Flanders, Belgium;Van Thuyne G, Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in inland waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/gzyxyd accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Van Thuyne G, Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in inland waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/gzyxyd accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4b301041-dbb5-4ac8-87e0-6ad96526a364;1;"Oison : outil de saisie des observations naturalistes réalisées par  les agents de l'Office français de la biodiversité (OFB) - Données d'observations ""espèce"" réalisées par des agents de l'OFB jusqu'au 31 décembre 2018.";"Inventaire National du Patrimoine Naturel (2021). Oison : outil de saisie des observations naturalistes réalisées par  les agents de l'Office français de la biodiversité (OFB) - Données d'observations ""espèce"" réalisées par des agents de l'OFB jusqu'au 31 décembre 2018.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/agequp accessed via GBIF.org on 2023-05-17.";;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;"Inventaire National du Patrimoine Naturel (2021). Oison : outil de saisie des observations naturalistes réalisées par  les agents de l'Office français de la biodiversité (OFB) - Données d'observations ""espèce"" réalisées par des agents de l'OFB jusqu'au 31 décembre 2018.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/agequp accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17"
fda395aa-63c9-4b98-99e4-8d37651aa4f5;2;SILENE-FAUNE-PACA - DREAL_PACA_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DREAL_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cehedc accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DREAL_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cehedc accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b2906713-07c4-41b1-887f-adfc0a24b3ab;1;VIS - Reference freshwater monitoring in Flanders, Belgium (post 2013);Van Thuyne G, Breine J, Brosens D (2021). VIS - Reference freshwater monitoring in Flanders, Belgium (post 2013). Version 1.10. Research Institute for Nature and Forest (INBO). Sampling event dataset https://doi.org/10.15468/klsy8u accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Van Thuyne G, Breine J, Brosens D (2021). VIS - Reference freshwater monitoring in Flanders, Belgium (post 2013). Version 1.10. Research Institute for Nature and Forest (INBO). Sampling event dataset https://doi.org/10.15468/klsy8u accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
da076629-fb18-4558-a9c1-6eaa55d69056;1;Données LPO Réserves Naturelles Nationales - Données des réserves naturelles nationales gérées par la Ligue pour la protection des oiseaux (LPO);Inventaire National du Patrimoine Naturel (2021). Données LPO Réserves Naturelles Nationales - Données des réserves naturelles nationales gérées par la Ligue pour la protection des oiseaux (LPO). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/wnwf23 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Données LPO Réserves Naturelles Nationales - Données des réserves naturelles nationales gérées par la Ligue pour la protection des oiseaux (LPO). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/wnwf23 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
cba362bc-aab5-4ad2-9d72-d3498851e53f;2;SILENE-FAUNE-PACA - Tour_du_Valat_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Tour_du_Valat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/nnw2xy accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Tour_du_Valat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/nnw2xy accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
403cea9f-80d5-48f4-ae41-97cc9a157a62;1;Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire;Inventaire National du Patrimoine Naturel (2021). Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vqzepj accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vqzepj accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
